"Date","Price","Open","High","Low","Change %"
"13-10-2023","7.459","7.459","7.459","7.459","0.13%"
"12-10-2023","7.449","7.449","7.449","7.449","0.12%"
"11-10-2023","7.440","7.440","7.440","7.440","-0.45%"
"10-10-2023","7.474","7.474","7.474","7.474","-0.29%"
"09-10-2023","7.496","7.496","7.496","7.496","0.48%"
"06-10-2023","7.460","7.460","7.460","7.460","1.47%"
"05-10-2023","7.352","7.352","7.352","7.352","-0.35%"
"04-10-2023","7.378","7.378","7.378","7.378","0.11%"
"03-10-2023","7.370","7.370","7.370","7.370","0.48%"
"29-09-2023","7.335","7.335","7.335","7.335","-0.19%"
"28-09-2023","7.349","7.349","7.349","7.349","0.89%"
"27-09-2023","7.284","7.284","7.284","7.284","0.03%"
"26-09-2023","7.282","7.282","7.282","7.282","0.33%"
"25-09-2023","7.258","7.258","7.258","7.258","0.07%"
"22-09-2023","7.253","7.253","7.253","7.253","0.21%"
"21-09-2023","7.238","7.238","7.238","7.238","-0.40%"
"20-09-2023","7.267","7.267","7.267","7.267","-0.04%"
"18-09-2023","7.270","7.270","7.270","7.270","0.46%"
"15-09-2023","7.237","7.237","7.237","7.237","0.04%"
"14-09-2023","7.234","7.234","7.234","7.234","-0.33%"
"13-09-2023","7.258","7.258","7.258","7.258","-0.36%"
"12-09-2023","7.284","7.284","7.284","7.284","-0.07%"
"11-09-2023","7.289","7.289","7.289","7.289","0.40%"
"08-09-2023","7.260","7.260","7.260","7.260","0.29%"
"07-09-2023","7.239","7.239","7.239","7.239","-0.37%"
"06-09-2023","7.266","7.266","7.266","7.266","0.06%"
"05-09-2023","7.262","7.262","7.262","7.262","-0.11%"
"04-09-2023","7.270","7.270","7.270","7.270","0.33%"
"01-09-2023","7.246","7.246","7.246","7.246","-0.17%"
"31-08-2023","7.258","7.258","7.258","7.258","-0.33%"
"30-08-2023","7.282","7.282","7.282","7.282","0.03%"
"29-08-2023","7.280","7.280","7.280","7.280","-0.10%"
"28-08-2023","7.287","7.287","7.287","7.287","-0.10%"
"25-08-2023","7.294","7.294","7.294","7.294","0.08%"
"24-08-2023","7.288","7.288","7.288","7.288","-0.31%"
"23-08-2023","7.311","7.311","7.311","7.311","-0.33%"
"22-08-2023","7.335","7.335","7.335","7.335","-0.24%"
"21-08-2023","7.353","7.353","7.353","7.353","-0.12%"
"18-08-2023","7.362","7.362","7.362","7.362","-0.26%"
"17-08-2023","7.381","7.381","7.381","7.381","0.71%"
"14-08-2023","7.329","7.329","7.329","7.329","0.01%"
"11-08-2023","7.328","7.328","7.328","7.328","0.38%"
"10-08-2023","7.300","7.300","7.300","7.300","-0.21%"
"09-08-2023","7.315","7.315","7.315","7.315","-0.08%"
"08-08-2023","7.321","7.321","7.321","7.321","-0.20%"
"07-08-2023","7.336","7.336","7.336","7.336","-0.05%"
"04-08-2023","7.340","7.340","7.340","7.340","0.10%"
"03-08-2023","7.333","7.333","7.333","7.333","0.49%"
"02-08-2023","7.297","7.297","7.297","7.297","0.05%"
"01-08-2023","7.293","7.293","7.293","7.293","-0.22%"
"31-07-2023","7.309","7.309","7.309","7.309","0.05%"
"28-07-2023","7.305","7.305","7.305","7.305","0.65%"
"27-07-2023","7.258","7.258","7.258","7.258","0.21%"
"26-07-2023","7.243","7.243","7.243","7.243","-0.11%"
"25-07-2023","7.251","7.251","7.251","7.251","0.19%"
"24-07-2023","7.237","7.237","7.237","7.237","0.11%"
"21-07-2023","7.229","7.229","7.229","7.229","-0.08%"
"20-07-2023","7.235","7.235","7.235","7.235","0.07%"
"19-07-2023","7.230","7.230","7.230","7.230","0.11%"
"18-07-2023","7.222","7.222","7.222","7.222","0.14%"
"17-07-2023","7.212","7.212","7.212","7.212","-0.14%"
"14-07-2023","7.222","7.266","7.266","7.222","0.15%"
"13-07-2023","7.211","7.211","7.211","7.211","-0.57%"
"12-07-2023","7.252","7.252","7.252","7.252","0.12%"
"11-07-2023","7.243","7.243","7.243","7.243","-0.63%"
"10-07-2023","7.289","7.289","7.289","7.289","-0.03%"
"07-07-2023","7.291","7.308","7.308","7.291","0.11%"
"06-07-2023","7.283","7.302","7.316","7.283","0.34%"
"05-07-2023","7.258","7.266","7.266","7.258","-0.12%"
"04-07-2023","7.267","7.260","7.267","7.252","0.36%"
"03-07-2023","7.241","7.241","7.241","7.241","-0.08%"
"30-06-2023","7.247","7.247","7.247","7.247","0.60%"
"28-06-2023","7.204","7.242","7.251","7.204","-0.15%"
"27-06-2023","7.215","7.289","7.289","7.215","-0.04%"
"26-06-2023","7.218","7.257","7.257","7.218","0.15%"
"23-06-2023","7.207","7.249","7.249","7.207","0.39%"
"22-06-2023","7.179","7.179","7.179","7.179","0.35%"
"21-06-2023","7.154","7.154","7.154","7.154","0.07%"
"20-06-2023","7.149","7.149","7.149","7.149","0.11%"
"19-06-2023","7.141","7.141","7.141","7.141","0.04%"
"16-06-2023","7.138","7.138","7.138","7.138","0.42%"
"15-06-2023","7.108","7.108","7.108","7.108","0.18%"
"14-06-2023","7.095","7.095","7.095","7.095","0.13%"
"13-06-2023","7.086","7.086","7.086","7.086","-0.37%"
"12-06-2023","7.112","7.112","7.112","7.112","-0.13%"
"09-06-2023","7.121","7.121","7.121","7.121","0.06%"
"08-06-2023","7.117","7.117","7.117","7.117","0.20%"
"07-06-2023","7.103","7.103","7.103","7.103","-0.04%"
"06-06-2023","7.106","7.080","7.106","7.080","0.11%"
"05-06-2023","7.098","7.098","7.098","7.098","0.25%"
"02-06-2023","7.080","7.080","7.080","7.080","-0.17%"
"01-06-2023","7.092","7.092","7.092","7.092","-0.08%"
"31-05-2023","7.098","7.098","7.098","7.098","-0.06%"
"30-05-2023","7.102","7.102","7.102","7.102","-0.08%"
"29-05-2023","7.108","7.108","7.108","7.108","0.15%"
"26-05-2023","7.097","7.112","7.112","7.089","-0.06%"
"25-05-2023","7.101","7.096","7.101","7.090","-0.06%"
"24-05-2023","7.105","7.128","7.128","7.090","-0.11%"
"23-05-2023","7.113","7.113","7.113","7.113","0.17%"
"22-05-2023","7.101","7.101","7.101","7.101","-0.11%"
"19-05-2023","7.109","7.109","7.109","7.109","0.13%"
"18-05-2023","7.100","7.100","7.100","7.100","0.10%"
