"Date","Price","Open","High","Low","Change %"
"22-11-2024","6.711","6.741","6.757","6.711","0.18%"
"21-11-2024","6.699","6.774","6.774","6.696","-0.07%"
"19-11-2024","6.704","6.708","6.708","6.700","0.34%"
"18-11-2024","6.681","6.675","6.765","6.675","-0.71%"
"14-11-2024","6.729","6.758","6.758","6.727","0.24%"
"13-11-2024","6.713","6.742","6.742","6.712","0.16%"
"12-11-2024","6.702","6.732","6.755","6.702","-0.16%"
"11-11-2024","6.713","6.738","6.738","6.708","0.37%"
"08-11-2024","6.688","6.736","6.736","6.688","-0.45%"
"07-11-2024","6.718","6.745","6.745","6.718","-0.19%"
"06-11-2024","6.731","6.819","6.819","6.728","0.25%"
"05-11-2024","6.714","6.741","6.741","6.714","-0.18%"
"04-11-2024","6.726","6.747","6.747","6.726","1.74%"
"31-10-2024","6.611","6.745","6.745","6.611","-0.93%"
"30-10-2024","6.673","6.701","6.701","6.673","0.26%"
"29-10-2024","6.656","6.668","6.668","6.656","0.11%"
"28-10-2024","6.649","6.694","6.694","6.649","0.74%"
"25-10-2024","6.600","6.704","6.704","6.600","-0.59%"
"24-10-2024","6.639","6.639","6.639","6.639","0.17%"
"23-10-2024","6.628","6.613","6.694","6.613","0.35%"
"22-10-2024","6.605","6.607","6.607","6.605","0.41%"
"21-10-2024","6.578","6.601","6.649","6.578","0.55%"
"18-10-2024","6.542","6.595","6.595","6.542","-0.23%"
"17-10-2024","6.557","6.641","6.641","6.557","-0.24%"
"16-10-2024","6.573","6.603","6.603","6.573","0.11%"
"15-10-2024","6.566","6.597","6.597","6.566","-0.15%"
"14-10-2024","6.576","6.560","6.607","6.560","0.15%"
"11-10-2024","6.566","6.594","6.602","6.566","-0.12%"
"10-10-2024","6.574","6.585","6.585","6.574","-0.12%"
"09-10-2024","6.582","6.594","6.594","6.582","0.09%"
"08-10-2024","6.576","6.604","6.604","6.566","-0.33%"
"07-10-2024","6.598","6.629","6.682","6.598","0.06%"
"04-10-2024","6.594","6.654","6.654","6.593","-0.66%"
"03-10-2024","6.638","6.667","6.667","6.607","-0.12%"
"01-10-2024","6.646","6.713","6.713","6.646","0.47%"
"30-09-2024","6.615","6.653","6.653","6.615","-0.45%"
"27-09-2024","6.645","6.688","6.703","6.645","0.06%"
"26-09-2024","6.641","6.715","6.715","6.641","0.06%"
"25-09-2024","6.637","6.797","6.797","6.637","-0.52%"
"24-09-2024","6.672","6.936","6.936","6.672","0.65%"
"23-09-2024","6.629","6.669","6.713","6.629","0.15%"
"20-09-2024","6.619","6.619","6.619","6.619","0.11%"
"19-09-2024","6.612","6.705","6.705","6.612","-0.99%"
"17-09-2024","6.678","6.680","6.680","6.665","-0.28%"
"16-09-2024","6.697","6.716","6.731","6.697","-0.06%"
"13-09-2024","6.701","6.716","6.716","6.701","-0.43%"
"12-09-2024","6.730","6.778","6.778","6.730","-0.33%"
"11-09-2024","6.752","6.793","6.793","6.752","0.09%"
"10-09-2024","6.746","6.795","6.795","6.746","-0.13%"
"09-09-2024","6.755","6.755","6.755","6.755","0.39%"
"06-09-2024","6.729","6.756","6.770","6.729","-0.15%"
"05-09-2024","6.739","6.767","6.767","6.739","-0.10%"
"04-09-2024","6.746","6.762","6.762","6.746","-0.19%"
"03-09-2024","6.759","6.743","6.783","6.743","0.46%"
"02-09-2024","6.728","6.744","6.747","6.728","-0.22%"
"30-08-2024","6.743","6.753","6.753","6.732","0.30%"
"29-08-2024","6.723","6.782","6.782","6.723","-0.28%"
"28-08-2024","6.742","6.766","6.766","6.742","0.18%"
"27-08-2024","6.730","6.734","6.765","6.730","0.03%"
"26-08-2024","6.728","6.760","6.760","6.728","0.00%"
"23-08-2024","6.728","6.767","6.767","6.728","-0.24%"
"22-08-2024","6.744","6.752","6.752","6.744","-0.19%"
"21-08-2024","6.757","6.747","6.757","6.747","0.45%"
"20-08-2024","6.727","6.755","6.755","6.727","-0.49%"
"19-08-2024","6.760","6.788","6.788","6.760","-0.04%"
"16-08-2024","6.763","6.924","6.924","6.751","-0.07%"
"14-08-2024","6.768","6.781","6.781","6.768","0.43%"
"13-08-2024","6.739","6.809","6.809","6.739","-0.13%"
"12-08-2024","6.748","6.791","6.791","6.748","-0.34%"
"09-08-2024","6.771","6.811","6.811","6.749","0.65%"
"08-08-2024","6.727","6.871","6.871","6.727","0.15%"
"07-08-2024","6.717","6.841","6.841","6.717","-0.07%"
"06-08-2024","6.722","6.811","6.811","6.722","-0.03%"
"05-08-2024","6.724","6.794","6.794","6.724","-1.03%"
"02-08-2024","6.794","6.826","6.826","6.777","-0.29%"
"01-08-2024","6.814","6.835","6.835","6.814","-0.37%"
"31-07-2024","6.839","6.867","6.867","6.813","0.00%"
"30-07-2024","6.839","6.862","6.862","6.838","0.01%"
"29-07-2024","6.838","6.862","6.862","6.822","0.16%"
"26-07-2024","6.827","6.827","6.827","6.827","-0.09%"
"25-07-2024","6.833","6.866","6.866","6.833","-0.58%"
"24-07-2024","6.873","6.891","6.909","6.873","-0.15%"
"23-07-2024","6.883","6.964","6.964","6.883","0.16%"
"22-07-2024","6.872","6.899","6.899","6.872","-0.17%"
"19-07-2024","6.884","6.918","6.918","6.884","-0.19%"
"18-07-2024","6.897","6.915","6.915","6.897","0.03%"
"16-07-2024","6.895","6.933","6.933","6.895","0.13%"
"15-07-2024","6.886","6.958","6.958","6.886","-0.59%"
"12-07-2024","6.927","6.953","6.953","6.927","0.29%"
"11-07-2024","6.907","6.907","6.907","6.907","-0.30%"
"10-07-2024","6.928","6.968","6.968","6.917","0.30%"
"09-07-2024","6.907","6.923","6.940","6.907","0.00%"
"08-07-2024","6.907","7.015","7.015","6.907","-0.17%"
"05-07-2024","6.919","6.953","6.953","6.919","0.06%"
"04-07-2024","6.915","6.962","6.962","6.915","-0.40%"
"03-07-2024","6.943","6.968","6.968","6.943","-0.19%"
"02-07-2024","6.956","6.956","6.956","6.956","0.04%"
"01-07-2024","6.953","6.958","6.958","6.953","0.25%"
"28-06-2024","6.936","6.987","6.987","6.936","-0.20%"
"27-06-2024","6.950","6.973","6.973","6.950","-0.14%"
"26-06-2024","6.960","6.979","6.979","6.957","-0.04%"
"25-06-2024","6.963","6.985","6.985","6.952","0.37%"
"24-06-2024","6.937","6.992","6.992","6.937","-0.22%"
"21-06-2024","6.952","6.998","6.998","6.952","0.10%"
"20-06-2024","6.945","7.005","7.005","6.945","-0.46%"
"19-06-2024","6.977","6.990","6.995","6.971","-0.09%"
"18-06-2024","6.983","7.007","7.007","6.982","-0.03%"
"14-06-2024","6.985","7.002","7.002","6.985","0.32%"
"13-06-2024","6.963","7.005","7.005","6.963","-0.70%"
"12-06-2024","7.012","7.021","7.021","6.986","0.11%"
"11-06-2024","7.004","7.005","7.037","7.004","0.06%"
"10-06-2024","7.000","7.011","7.011","7.000","-0.67%"
"07-06-2024","7.047","7.029","7.058","7.006","0.66%"
"06-06-2024","7.001","7.043","7.043","7.001","-0.82%"
"05-06-2024","7.059","7.054","7.059","7.017","0.66%"
"04-06-2024","7.013","7.013","7.013","7.013","0.79%"
"03-06-2024","6.958","7.017","7.017","6.958","0.27%"
"31-05-2024","6.939","7.023","7.023","6.939","-1.17%"
"30-05-2024","7.021","7.059","7.059","7.021","-0.17%"
"29-05-2024","7.033","7.039","7.039","7.033","0.17%"
"28-05-2024","7.021","7.034","7.034","7.021","0.46%"
"27-05-2024","6.989","7.009","7.009","6.989","-0.26%"
"24-05-2024","7.007","7.004","7.007","7.004","-0.19%"
"22-05-2024","7.020","7.050","7.060","7.020","-0.04%"
"21-05-2024","7.023","7.101","7.101","7.023","-0.61%"
"17-05-2024","7.066","7.071","7.071","7.066","0.06%"
"16-05-2024","7.062","7.046","7.062","7.046","0.99%"
"15-05-2024","6.993","7.081","7.081","6.993","-1.05%"
"14-05-2024","7.067","7.086","7.086","7.062","0.04%"
"13-05-2024","7.064","7.081","7.081","7.062","-0.03%"
"10-05-2024","7.066","7.077","7.096","7.066","0.45%"
"09-05-2024","7.034","7.082","7.082","7.034","-0.51%"
"08-05-2024","7.070","7.077","7.077","7.070","-0.07%"
"07-05-2024","7.075","7.060","7.075","7.053","0.31%"
"06-05-2024","7.053","7.077","7.077","7.048","-0.03%"
"03-05-2024","7.055","7.099","7.099","7.055","0.09%"
"02-05-2024","7.049","7.107","7.107","7.049","-0.14%"
"30-04-2024","7.059","7.074","7.150","7.054","0.10%"
"29-04-2024","7.052","7.064","7.064","7.052","0.00%"
"26-04-2024","7.052","7.052","7.052","7.052","-0.33%"
"25-04-2024","7.075","7.075","7.075","7.075","0.35%"
"24-04-2024","7.050","7.051","7.080","7.050","-0.52%"
"23-04-2024","7.087","7.075","7.087","7.075","0.23%"
"22-04-2024","7.071","7.070","7.071","7.070","0.57%"
"19-04-2024","7.031","7.150","7.150","7.031","-0.03%"
"18-04-2024","7.033","7.044","7.071","7.033","0.17%"
"16-04-2024","7.021","7.067","7.067","7.021","0.44%"
"15-04-2024","6.990","7.049","7.049","6.990","-0.26%"
"12-04-2024","7.008","7.008","7.008","7.008","0.33%"
"10-04-2024","6.985","7.105","7.105","6.985","-0.51%"
"08-04-2024","7.021","7.096","7.148","7.021","-0.17%"
"05-04-2024","7.033","7.051","7.051","7.033","0.19%"
"04-04-2024","7.020","7.057","7.057","7.020","-0.23%"
"03-04-2024","7.036","7.053","7.071","7.036","1.37%"
"02-04-2024","6.941","7.066","7.066","6.941","-0.49%"
"28-03-2024","6.975","7.107","7.152","6.975","-1.61%"
"27-03-2024","7.089","7.109","7.116","7.089","-0.25%"
"26-03-2024","7.107","7.148","7.148","7.103","0.11%"
"22-03-2024","7.099","7.126","7.126","7.090","0.21%"
"21-03-2024","7.084","7.127","7.127","7.083","-0.53%"
"20-03-2024","7.122","7.131","7.131","7.111","0.06%"
"19-03-2024","7.118","7.135","7.144","7.114","0.21%"
"18-03-2024","7.103","7.120","7.120","7.103","-0.32%"
"15-03-2024","7.126","7.101","7.126","7.101","0.65%"
"14-03-2024","7.080","7.089","7.089","7.072","0.51%"
"13-03-2024","7.044","7.076","7.085","7.044","0.47%"
"12-03-2024","7.011","7.055","7.055","7.011","-0.23%"
"11-03-2024","7.027","7.081","7.081","7.027","-0.18%"
"07-03-2024","7.040","7.060","7.060","7.040","0.09%"
"06-03-2024","7.034","7.049","7.057","7.034","-0.04%"
"05-03-2024","7.037","7.062","7.062","7.037","-0.06%"
"04-03-2024","7.041","7.041","7.100","7.041","0.44%"
"01-03-2024","7.010","7.010","7.010","7.010","-0.38%"
"29-02-2024","7.037","7.068","7.068","7.037","0.09%"
"28-02-2024","7.031","7.060","7.060","7.031","0.00%"
"27-02-2024","7.031","7.223","7.223","7.031","0.19%"
"26-02-2024","7.018","7.136","7.136","7.018","-0.33%"
"23-02-2024","7.041","7.132","7.132","7.041","0.36%"
"22-02-2024","7.016","7.079","7.079","7.016","0.88%"
"21-02-2024","6.955","7.075","7.075","6.955","-1.08%"
"20-02-2024","7.031","7.113","7.113","7.031","-0.92%"
"16-02-2024","7.096","7.084","7.101","7.084","0.31%"
"15-02-2024","7.074","7.094","7.094","7.074","-0.39%"
"14-02-2024","7.102","7.188","7.188","7.102","0.34%"
"13-02-2024","7.078","7.111","7.111","7.062","0.21%"
"12-02-2024","7.063","7.103","7.103","7.042","0.23%"
"09-02-2024","7.047","7.111","7.111","7.047","0.26%"
"08-02-2024","7.029","7.068","7.068","7.020","-0.04%"
"07-02-2024","7.032","7.041","7.041","7.025","0.77%"
"06-02-2024","6.978","6.997","7.005","6.978","-0.47%"
"05-02-2024","7.011","7.018","7.018","7.011","0.33%"
"02-02-2024","6.988","7.014","7.014","6.988","-0.40%"
"01-02-2024","7.016","7.051","7.051","7.016","-1.13%"
"31-01-2024","7.096","7.110","7.110","7.096","0.31%"
"30-01-2024","7.074","7.150","7.150","7.074","-0.10%"
"29-01-2024","7.081","7.159","7.159","7.081","-0.13%"
"25-01-2024","7.090","7.104","7.104","7.071","-0.28%"
"24-01-2024","7.110","7.114","7.189","7.110","0.28%"
"23-01-2024","7.090","7.103","7.103","7.090","0.28%"
"19-01-2024","7.070","7.156","7.156","7.070","-0.37%"
"18-01-2024","7.096","7.155","7.155","7.096","-0.07%"
"17-01-2024","7.101","7.101","7.101","7.080","0.58%"
"16-01-2024","7.060","7.101","7.133","7.059","-0.41%"
"15-01-2024","7.089","7.116","7.122","7.089","0.03%"
"12-01-2024","7.087","7.100","7.152","7.087","0.03%"
"11-01-2024","7.085","7.108","7.108","7.085","-0.39%"
"10-01-2024","7.113","7.096","7.138","7.086","0.25%"
"09-01-2024","7.095","7.111","7.111","7.095","-0.80%"
"08-01-2024","7.152","7.126","7.152","7.112","-0.15%"
"05-01-2024","7.163","7.130","7.163","7.125","0.07%"
"04-01-2024","7.158","7.142","7.158","7.112","0.00%"
"03-01-2024","7.158","7.108","7.158","7.108","0.90%"
"02-01-2024","7.094","7.141","7.141","7.094","-0.21%"
"01-01-2024","7.109","7.109","7.109","7.109","-0.01%"
"29-12-2023","7.110","7.128","7.128","7.098","-0.10%"
"28-12-2023","7.117","7.137","7.137","7.117","0.08%"
"27-12-2023","7.111","7.116","7.121","7.096","-0.77%"
"26-12-2023","7.166","7.105","7.166","7.105","0.06%"
"22-12-2023","7.162","7.104","7.162","7.104","-0.08%"
"21-12-2023","7.168","7.180","7.180","7.168","-0.01%"
"20-12-2023","7.169","7.130","7.169","7.080","0.50%"
"19-12-2023","7.133","7.149","7.149","7.085","0.88%"
"18-12-2023","7.071","7.177","7.177","7.069","-0.94%"
"15-12-2023","7.138","7.127","7.138","7.095","-0.76%"
"14-12-2023","7.193","7.174","7.193","7.174","-0.64%"
"13-12-2023","7.239","7.221","7.239","7.221","0.25%"
"12-12-2023","7.221","7.220","7.221","7.211","0.11%"
"11-12-2023","7.213","7.268","7.268","7.210","0.22%"
"08-12-2023","7.197","7.189","7.218","7.189","-0.28%"
"07-12-2023","7.217","7.187","7.217","7.187","0.00%"
"06-12-2023","7.217","7.233","7.233","7.192","0.18%"
"05-12-2023","7.204","7.242","7.242","7.185","-0.35%"
"04-12-2023","7.229","7.212","7.231","7.203","0.15%"
"01-12-2023","7.218","7.202","7.221","7.202","-0.11%"
"30-11-2023","7.226","7.209","7.226","7.171","1.33%"
"29-11-2023","7.131","7.189","7.208","7.131","-0.08%"
"28-11-2023","7.137","7.207","7.207","7.137","0.71%"
"24-11-2023","7.087","7.187","7.197","7.087","-1.05%"
"23-11-2023","7.162","7.165","7.165","7.156","0.10%"
"22-11-2023","7.155","7.146","7.202","7.146","0.34%"
"21-11-2023","7.131","7.155","7.155","7.131","0.15%"
"20-11-2023","7.120","7.117","7.126","7.117","0.06%"
"17-11-2023","7.116","7.144","7.153","7.116","0.85%"
"16-11-2023","7.056","7.142","7.142","7.056","-0.38%"
"15-11-2023","7.083","7.150","7.150","7.083","-0.46%"
"13-11-2023","7.116","7.177","7.177","7.116","0.00%"
"10-11-2023","7.116","7.172","7.194","7.116","0.21%"
"09-11-2023","7.101","7.173","7.173","7.101","0.31%"
"08-11-2023","7.079","7.190","7.190","7.079","-0.80%"
"07-11-2023","7.136","7.190","7.190","7.136","0.35%"
"06-11-2023","7.111","7.171","7.171","7.111","-0.50%"
"03-11-2023","7.147","7.179","7.179","7.135","0.32%"
"02-11-2023","7.124","7.199","7.199","7.124","-0.42%"
"01-11-2023","7.154","7.229","7.229","7.154","-2.41%"
"31-10-2023","7.331","7.202","7.331","7.193","2.05%"
"30-10-2023","7.184","7.203","7.210","7.184","-2.03%"
"27-10-2023","7.333","7.158","7.333","7.158","-0.29%"
"26-10-2023","7.354","7.225","7.354","7.201","0.46%"
"25-10-2023","7.320","7.225","7.320","7.199","0.10%"
"23-10-2023","7.313","7.223","7.313","7.199","-0.27%"
"20-10-2023","7.333","7.482","7.482","7.179","-0.23%"
"19-10-2023","7.350","7.220","7.350","7.212","2.62%"
"18-10-2023","7.162","7.211","7.211","7.162","-2.29%"
"17-10-2023","7.330","7.262","7.330","7.189","-0.05%"
"16-10-2023","7.334","7.261","7.334","7.235","1.78%"
"13-10-2023","7.206","7.243","7.243","7.206","0.59%"
"12-10-2023","7.164","7.241","7.258","7.164","0.06%"
"11-10-2023","7.160","7.240","7.240","7.160","0.14%"
"10-10-2023","7.150","7.248","7.273","7.150","0.27%"
"09-10-2023","7.131","7.213","7.255","7.131","-2.99%"
"06-10-2023","7.351","7.351","7.351","7.351","2.28%"
"05-10-2023","7.187","7.169","7.187","7.169","-0.04%"
"04-10-2023","7.190","7.168","7.190","7.152","0.76%"
"03-10-2023","7.136","7.127","7.136","7.099","2.31%"
"29-09-2023","6.975","7.143","7.143","6.975","-1.15%"
"28-09-2023","7.056","7.124","7.165","7.056","0.50%"
"27-09-2023","7.021","7.021","7.021","7.021","0.14%"
"26-09-2023","7.011","7.148","7.148","7.011","-0.17%"
"25-09-2023","7.023","7.123","7.123","7.023","-0.30%"
"22-09-2023","7.044","7.123","7.163","7.044","0.03%"
"21-09-2023","7.042","7.121","7.121","7.042","-0.06%"
"20-09-2023","7.046","7.089","7.101","7.046","0.17%"
"18-09-2023","7.034","7.096","7.101","7.034","-1.10%"
"15-09-2023","7.112","7.080","7.120","7.076","0.21%"
"14-09-2023","7.097","7.103","7.103","7.067","-0.21%"
"13-09-2023","7.112","7.095","7.112","7.095","-0.01%"
"12-09-2023","7.113","7.102","7.113","7.094","0.28%"
"11-09-2023","7.093","7.197","7.197","7.093","-0.48%"
"08-09-2023","7.127","7.117","7.127","7.078","0.93%"
"07-09-2023","7.061","7.093","7.093","7.061","-0.65%"
"06-09-2023","7.107","7.132","7.132","7.100","-0.38%"
"05-09-2023","7.134","7.116","7.134","7.100","0.51%"
"04-09-2023","7.098","7.115","7.115","7.092","0.04%"
"01-09-2023","7.095","7.076","7.095","7.076","1.31%"
"31-08-2023","7.003","7.042","7.042","7.003","-0.27%"
"30-08-2023","7.022","7.079","7.079","7.022","0.10%"
"29-08-2023","7.015","7.076","7.076","7.015","0.06%"
"28-08-2023","7.011","7.103","7.103","7.011","-1.23%"
"25-08-2023","7.098","7.052","7.098","7.052","-0.03%"
"24-08-2023","7.100","7.145","7.145","7.049","-0.20%"
"23-08-2023","7.114","7.110","7.114","7.010","-0.60%"
"22-08-2023","7.157","7.171","7.171","7.109","-0.26%"
"21-08-2023","7.176","7.170","7.176","7.132","0.29%"
"18-08-2023","7.155","7.057","7.155","7.057","-0.10%"
"17-08-2023","7.162","7.152","7.162","7.152","1.47%"
"14-08-2023","7.058","7.187","7.187","7.041","-0.03%"
"11-08-2023","7.060","7.099","7.099","7.050","1.07%"
"10-08-2023","6.985","7.155","7.215","6.985","0.37%"
"09-08-2023","6.959","6.975","7.035","6.959","0.83%"
"08-08-2023","6.902","6.975","7.141","6.902","-0.49%"
"07-08-2023","6.936","6.947","6.950","6.936","-0.16%"
"04-08-2023","6.947","6.973","6.973","6.947","0.07%"
"03-08-2023","6.942","6.942","6.942","6.942","0.17%"
"02-08-2023","6.930","7.105","7.105","6.930","0.48%"
"01-08-2023","6.897","6.970","6.970","6.889","0.00%"
"31-07-2023","6.897","7.028","7.028","6.877","-0.63%"
"28-07-2023","6.941","7.142","7.142","6.911","0.61%"
"27-07-2023","6.899","6.910","6.968","6.895","0.09%"
"26-07-2023","6.893","6.910","6.910","6.887","0.39%"
"25-07-2023","6.866","6.910","6.910","6.866","-0.59%"
"24-07-2023","6.907","6.966","6.966","6.894","-0.20%"
"21-07-2023","6.921","6.909","6.954","6.909","-0.20%"
"20-07-2023","6.935","6.964","6.964","6.908","0.55%"
"19-07-2023","6.897","6.897","6.897","6.897","0.85%"
"18-07-2023","6.839","6.907","6.907","6.839","-0.12%"
"17-07-2023","6.847","6.962","6.962","6.847","-0.13%"
"14-07-2023","6.856","7.006","7.006","6.856","0.00%"
"13-07-2023","6.856","6.905","6.905","6.856","-0.15%"
"12-07-2023","6.866","6.960","6.960","6.866","0.13%"
"11-07-2023","6.857","6.883","6.883","6.857","0.13%"
"10-07-2023","6.848","6.899","6.899","6.848","0.19%"
"07-07-2023","6.835","6.835","6.835","6.835","0.37%"
"06-07-2023","6.810","6.838","6.881","6.810","0.21%"
"05-07-2023","6.796","7.011","7.011","6.796","-0.18%"
"04-07-2023","6.808","6.903","6.903","6.808","0.03%"
"03-07-2023","6.806","6.838","6.838","6.806","-0.73%"
"30-06-2023","6.856","6.856","6.856","6.856","0.15%"
"28-06-2023","6.846","6.891","6.891","6.846","-0.10%"
"27-06-2023","6.853","6.953","6.953","6.853","-0.29%"
"26-06-2023","6.873","6.922","6.922","6.858","0.01%"
"23-06-2023","6.872","6.889","6.889","6.868","0.72%"
"22-06-2023","6.823","6.834","6.897","6.823","-0.20%"
"21-06-2023","6.837","7.000","7.000","6.834","0.53%"
"20-06-2023","6.801","6.833","6.843","6.801","-0.12%"
"19-06-2023","6.809","6.874","6.874","6.809","-0.19%"
"16-06-2023","6.822","6.842","6.878","6.821","-0.51%"
"15-06-2023","6.857","6.840","6.857","6.825","0.60%"
"14-06-2023","6.816","6.890","6.890","6.814","0.12%"
"13-06-2023","6.808","6.839","6.839","6.798","-0.29%"
"12-06-2023","6.828","6.889","6.889","6.828","0.95%"
"09-06-2023","6.764","6.868","6.888","6.764","-0.91%"
"08-06-2023","6.826","6.986","6.986","6.825","0.32%"
"07-06-2023","6.804","6.805","6.805","6.802","0.12%"
"06-06-2023","6.796","6.834","6.834","6.796","0.16%"
"05-06-2023","6.785","6.794","6.833","6.785","-0.07%"
"02-06-2023","6.790","6.793","6.793","6.775","0.12%"
"01-06-2023","6.782","6.880","6.880","6.782","0.12%"
"31-05-2023","6.774","6.831","6.831","6.774","-0.51%"
"30-05-2023","6.809","6.830","6.830","6.809","0.27%"
"29-05-2023","6.791","6.928","6.928","6.791","0.19%"
"26-05-2023","6.778","6.878","6.878","6.778","-0.16%"
"25-05-2023","6.789","6.808","6.808","6.789","0.00%"
"24-05-2023","6.789","6.876","6.876","6.789","0.03%"
"23-05-2023","6.787","6.923","6.923","6.779","0.10%"
"22-05-2023","6.780","7.068","7.068","6.780","-0.69%"
"19-05-2023","6.827","6.879","6.951","6.827","-0.63%"
"18-05-2023","6.870","6.853","6.881","6.853","0.63%"
"17-05-2023","6.827","6.881","6.883","6.827","-0.64%"
